Dataset,Site,DateTime,Variable,Value,Units,ShortName,SiteID,Type,State,Longitude,Latitude
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-12T22:00:00-07:00,Average flow,7038.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-12T23:00:00-07:00,Average flow,6957.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T00:00:00-07:00,Average flow,6884.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T01:00:00-07:00,Average flow,6817.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T02:00:00-07:00,Average flow,6761.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T03:00:00-07:00,Average flow,6723.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T04:00:00-07:00,Average flow,6699.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T05:00:00-07:00,Average flow,6694.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T06:00:00-07:00,Average flow,6699.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T07:00:00-07:00,Average flow,6716.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T08:00:00-07:00,Average flow,6748.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T09:00:00-07:00,Average flow,6786.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T10:00:00-07:00,Average flow,6827.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T11:00:00-07:00,Average flow,6864.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T12:00:00-07:00,Average flow,6892.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T13:00:00-07:00,Average flow,6916.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T14:00:00-07:00,Average flow,6920.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T15:00:00-07:00,Average flow,6911.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T16:00:00-07:00,Average flow,6887.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T17:00:00-07:00,Average flow,6852.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T18:00:00-07:00,Average flow,6805.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T19:00:00-07:00,Average flow,6744.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T20:00:00-07:00,Average flow,6680.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T21:00:00-07:00,Average flow,6613.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T22:00:00-07:00,Average flow,6548.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-13T23:00:00-07:00,Average flow,6490.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T00:00:00-07:00,Average flow,6444.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T01:00:00-07:00,Average flow,6403.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T02:00:00-07:00,Average flow,6381.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T03:00:00-07:00,Average flow,6369.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T04:00:00-07:00,Average flow,6375.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T05:00:00-07:00,Average flow,6390.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T06:00:00-07:00,Average flow,6419.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T07:00:00-07:00,Average flow,6458.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T08:00:00-07:00,Average flow,6502.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T09:00:00-07:00,Average flow,6544.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T10:00:00-07:00,Average flow,6584.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T11:00:00-07:00,Average flow,6624.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T12:00:00-07:00,Average flow,6648.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T13:00:00-07:00,Average flow,6654.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T14:00:00-07:00,Average flow,6646.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T15:00:00-07:00,Average flow,6626.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T16:00:00-07:00,Average flow,6592.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T17:00:00-07:00,Average flow,6545.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T18:00:00-07:00,Average flow,6484.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T19:00:00-07:00,Average flow,6419.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T20:00:00-07:00,Average flow,6344.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T21:00:00-07:00,Average flow,6264.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T22:00:00-07:00,Average flow,6181.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-14T23:00:00-07:00,Average flow,6097.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T00:00:00-07:00,Average flow,6017.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T01:00:00-07:00,Average flow,5935.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T02:00:00-07:00,Average flow,5864.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T03:00:00-07:00,Average flow,5793.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T04:00:00-07:00,Average flow,5727.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T05:00:00-07:00,Average flow,5668.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T06:00:00-07:00,Average flow,5620.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T07:00:00-07:00,Average flow,5578.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T08:00:00-07:00,Average flow,5541.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T09:00:00-07:00,Average flow,5504.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T10:00:00-07:00,Average flow,5480.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T11:00:00-07:00,Average flow,5459.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T12:00:00-07:00,Average flow,5433.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T13:00:00-07:00,Average flow,5409.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T14:00:00-07:00,Average flow,5381.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T15:00:00-07:00,Average flow,5346.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T16:00:00-07:00,Average flow,5310.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T17:00:00-07:00,Average flow,5258.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T18:00:00-07:00,Average flow,5201.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T19:00:00-07:00,Average flow,5132.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T20:00:00-07:00,Average flow,5051.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T21:00:00-07:00,Average flow,4968.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T22:00:00-07:00,Average flow,4883.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-15T23:00:00-07:00,Average flow,4790.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21877,COLORADO RIVER AT PICACHO PARK,2017-11-16T00:00:00-07:00,Average flow,4712.0,CFS,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T00:00:00-07:00,Average gage height,189.59,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T01:00:00-07:00,Average gage height,189.56,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T02:00:00-07:00,Average gage height,189.55,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T03:00:00-07:00,Average gage height,189.55,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T04:00:00-07:00,Average gage height,189.58,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T05:00:00-07:00,Average gage height,189.61,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T06:00:00-07:00,Average gage height,189.67,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T07:00:00-07:00,Average gage height,189.74,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T08:00:00-07:00,Average gage height,189.81,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T09:00:00-07:00,Average gage height,189.89,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T10:00:00-07:00,Average gage height,189.97,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T11:00:00-07:00,Average gage height,190.04,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T12:00:00-07:00,Average gage height,190.1,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T13:00:00-07:00,Average gage height,190.15,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T14:00:00-07:00,Average gage height,190.19,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
DSET-13.RSET-OBSERVED-HOURLY-21346,COLORADO RIVER AT PICACHO PARK,2017-11-10T15:00:00-07:00,Average gage height,190.2,FEET,picacho,,Stream gage,AZ,-114.6115,33.0254
